time,open,high,low,close,Volume
1534118400,6313.2675,6630.7425,5889,6484.53,
1534723200,6485.1425,6903.49,6226.955,6706.6875,
1535328000,6706.605,7331.2375,6652.0175,7291.145,
1535932800,7291.5,7404.1925,6191.53,6289.405,
1536537600,6290.62,6552.6175,6239.2225,6487.8875,
1537142400,6488.6625,6735.3375,6192.3125,6638.72,
1537747200,6639.0575,6707.7125,6357.295,6565.645,
1538352000,6565.565,6596.69,6412.2675,6572.825,
1538956800,6572.1375,6665.34,6056.6275,6182.4575,
1539561600,6182.325,6782.975,6152.2675,6412.975,
1540166400,6413.2125,6467.895,6355.14,6405.5225,
1540771200,6405.1675,6464.3425,6202.1975,6422.5075,
1541376000,6424.1275,6542.8675,6273.7475,6358.58,
1541980800,6357.94,6383.8625,5198.475,5560.145,
1542585600,5558.6075,5560.8775,3465.385,3935.5125,
1543190400,3934.365,4418.2775,3516.245,4102.0975,
1543795200,4101.76,4117.88,3210.21,3532.5225,
1544400000,3532.365,3591.6675,3125.8975,3192.87,
1545004800,3192.275,4175.0175,3183.1525,3944.385,
1545609600,3946.755,4237.6875,3567.6325,3831.0375,
1546214400,3831.2325,4082.9275,3624.6325,4040.9525,
1546819200,4040.925,4113.205,3470.895,3514.2175,
1547424000,3515.0625,3798.895,3475.0275,3534.25,
1548028800,3535.4675,3659.7325,3422.5425,3531.82,
1548633600,3531.8075,3535.91,3336.54,3415.1975,
1549238400,3415.5825,3709.54,3334.485,3648.38,
1549843200,3649.3475,3670.9675,3533.8025,3625.62,
1550448000,3625.77,4188.695,3617.595,3732.395,
1551052800,3733.3925,3901.195,3654.1475,3787.94,
1551657600,3787.995,3946.9775,3672.4975,3898.95312045,
1552262400,3899.2425,4038.235,3780.7325,3965.74,
1552867200,3965.7975,4058.8625,3907.6975,3970.085,
1553472000,3969.7925,4130.34,3857.9075,4095.32,
1554076800,4094.2825,5348.0025,4052.07,5193.965,
1554681600,5194.5225,5469.535,4909.4075,5161.725,
1555286400,5161.635,5359.9925,4946.7275,5296.6375,
1555891200,5296.14,5631.78,4962.2325,5157.275,
1556496000,5155.3,5841.4175,5071.9525,5714.345,
1557100800,5716.1625,7582.64,5565.4425,6976.065,
1557705600,6970.955,8382.2375,6511.1025,8196.835,
1558310400,8195.7525,8788.4025,7469.7625,8737.8225,
1558915200,8737.1525,9093.925,7992.4,8739.8225,
1559520000,8737.2425,8744.4075,7433.43,7638.2825,
1560124800,7636.7475,9387.9875,7522.6825,8978.795,
1560729600,8975.545,11254.715,8935.1825,10830.4725,
1561334400,10826.6,13859.7025,10299.75,10754.915,
1561939200,10756.975,12059.925,9653.4575,11475.0375,
1562544000,11478.405,13195.385,10222.625,10299.7,
1563148800,10296.3475,11118.56,9077.2325,10594.06,
1563753600,10595.26,10687.335,9112.6225,9530.3275,
1564358400,9532.8375,11084.9425,9370.955,10977.9675,
1564963200,10980.5325,12326.6025,10979.3825,11530.865,
1565568000,11536.2775,11552.0775,9476.2725,10319.71,
1566172800,10319.355,10953.665,9756.5875,10136.39,
1566777600,10143.4875,10671.6025,9318.6325,9768.0175,
1567382400,9768.075,10950.9725,9756.425,10403.6725,
1567987200,10396.9375,10537.5575,9865.0025,10309.045,
1568592000,10309.98,10378.5325,9604.5875,10026.9475,
1569196800,10027.4225,10047.12,7726.9625,8052.3225,
1569801600,8056.045,8534.375,7705.3,7859.23,
1570406400,7862.8675,8847.7775,7767.4025,8280.48,
1571011200,8279.3375,8417.52,7815.45,8234.765,
1571616000,8235.9125,10515.9225,7291.8075,9549.05,
1572220800,9550.9825,9937.995,8956.3075,9205.705,
1572825600,9206.825,9596.625,8666.565,9033.985,
1573430400,9035.32,9067.91,8366.9325,8500.63,
1574035200,8500.9325,8503.1525,6779.4375,6908.4475,
1574640000,6906.5825,7867.225,6526.6175,7403.8775,
1575244800,7407.6975,7792.265,7082.7175,7523.3275,
1575849600,7520.8875,7659.715,7008.8775,7114.98,
1576454400,7114.755,7522.975,6432.1325,7511.47,
1577059200,7517.5525,7690.23,7025.655,7387.9625,
1577664000,7382.7925,7491.835,6857.05,7352.6925,
