time,open,high,low,close,Volume
1518649200,1350.22,1357.12,1348.713,1353.2,0
1518735600,1353.4,1361.716,1344.943,1346.78,0
1518994800,1346.63,1348.2,1328.635,1328.75,0
1519167600,1329.1,1336.21,1322.544,1324.4,0
1519254000,1324.288,1332.046,1321.114,1332,0
1519340400,1331.729,1332.2,1325.964,1328.37,0
1519599600,1328.38,1341.042,1326.772,1333.15,0
1519686000,1333.1,1336.699,1313.565,1318.2,0
1519772400,1318.4,1322.6,1315.791,1318.2,0
1519858800,1317.859,1321.11,1302.97,1316.9,0
1519945200,1316.9,1325.5,1315.37,1322.3,0
1520204400,1322.3,1327.8,1317.631,1319.75,0
1520290800,1320,1338.5,1320,1334.2,0
1520377200,1334.4,1340.5,1322.378,1325.4,0
1520463600,1325.3,1329,1319.184,1321.699,0
1520550000,1321.6,1325.129,1312.951,1322.91,0
1520805600,1322.91,1324.246,1315.234,1323,0
1520892000,1322.728,1328.296,1314.07,1326.2,0
1520978400,1325.8,1330.01,1321.594,1324.7,0
1521064800,1324.418,1327.91,1315.06,1316.2,0
1521151200,1316.15,1321.726,1309.804,1313.8,0
1521410400,1313.62,1319.64,1307.87,1316.7,0
1521496800,1316.24,1318.246,1307.32,1311.1,0
1521583200,1310.949,1336.659,1309.973,1331.7,0
1521669600,1331.38,1334.889,1324.957,1328.6,0
1521756000,1328.88,1350.218,1328.88,1346.92,0
1522015200,1346.99,1355.92,1343.604,1353.5,0
1522101600,1353.12,1356.83,1339.96,1344.9,0
1522188000,1345.25,1347,1323.602,1324.8,0
1522274400,1324.6,1328.316,1321.37,1325.05,0
1522620000,1325.06,1344.9,1324.97,1341.3,0
1522706400,1340.38,1342.491,1329.02,1332.3,0
1522792800,1332.7,1348.4,1331.61,1333,0
1522879200,1332.86,1334.89,1322.88,1326.2,0
1522965600,1326.14,1335.5,1319.829,1333.41,0
1523224800,1333.11,1337.949,1327.032,1336.2,0
1523311200,1336.05,1342.6,1331.23,1339.4,0
1523397600,1339,1365.243,1339,1352.9,0
1523484000,1352.65,1353.159,1333.934,1334.4,0
1523570400,1334.6,1347.2,1333.417,1345.75,0
1523829600,1345.25,1350.7,1340.348,1345.6,0
1523916000,1346,1349.384,1337.833,1347.1,0
1524002400,1347.31,1355.9,1342.464,1349.1,0
1524088800,1349.16,1354.8,1341.1,1345.5,0
1524175200,1345.586,1346.286,1335.115,1335.52,0
1524434400,1335.22,1335.89,1322.288,1324.5,0
1524520800,1324.35,1332.65,1322.249,1330.2,0
1524607200,1329.38,1332.056,1318.92,1323.1,0
1524693600,1322.78,1326.6,1315.422,1316.9,0
1524780000,1316.7,1325.2,1315.472,1323.09,0
1525039200,1323.29,1326.43,1310.348,1315.5,0
1525125600,1314.84,1316.336,1301.88,1303.7,0
1525212000,1303.5,1313.5,1303.5,1304.9,0
1525298400,1304.576,1318.1,1304.576,1312,0
1525384800,1311.72,1315.411,1308.081,1314.77,0
1525644000,1314.88,1318.943,1310.388,1314,0
1525730400,1313.52,1317.81,1306.212,1314.4,0
1525816800,1314.55,1317.44,1304.45,1312.4,0
1525903200,1312.31,1322.84,1310.951,1321.2,0
1525989600,1321.15,1325.916,1317.435,1318.85,0
1526248800,1317.98,1322.311,1313.13,1313.3,0
1526335200,1313.19,1314.856,1288.85,1290.2,0
1526421600,1289.82,1296.92,1286.53,1290.7,0
1526508000,1290.16,1294.4,1285.334,1290.7,0
1526594400,1290.59,1294.3,1286.2,1292.97,0
1526853600,1292.91,1293.2,1282.274,1292.4,0
1526940000,1292.42,1296.136,1288.11,1291.2,0
1527026400,1291.03,1298.495,1288.061,1293.3,0
1527112800,1293.43,1306.7,1292.9,1304.5,0
1527199200,1304.01,1307.77,1300.05,1301.81,0
1527458400,1297.659,1306.608,1292.838,1298.7,0
1527631200,1298.21,1304.338,1296.024,1301.2,0
1527717600,1301.186,1306.8,1297.67,1297.9,0
1527804000,1298.596,1300.527,1289.458,1292.95,0
1528063200,1293.04,1298.09,1290.37,1292,0
1528149600,1292.04,1300.6,1289.958,1296.3,0
1528236000,1296.156,1301.94,1293.96,1296.4,0
1528322400,1296.334,1303.3,1295.04,1297.1,0
1528408800,1296.754,1300.6,1293.179,1297.72,0
1528668000,1298.82,1302.35,1294.27,1300.4,0
1528754400,1300.15,1300.6,1293.19,1295.6,0
1528840800,1295.58,1301.196,1291.682,1299.6,0
1528927200,1299.11,1309.3,1297.71,1302.4,0
1529013600,1302.12,1303.13,1275.599,1278.45,0
1529272800,1279.46,1282.44,1277.19,1278.1,0
1529359200,1277.99,1284.1,1270.548,1274.5,0
1529445600,1274.7,1276.5,1267.8,1267.8,0
1529532000,1267.35,1270.2,1261.52,1267.1,0
1529618400,1266.51,1271.21,1266.51,1269.28,0
1529877600,1269.2,1272.56,1264.649,1265.4,0
1529964000,1265.496,1267.7,1254.903,1258.8,0
1530050400,1258.5,1260.1,1250.89,1252.16,0
1530136800,1251.73,1254.5,1246.03,1248,0
1530223200,1247.83,1255.606,1246.11,1252.4,0
1530482400,1252.52,1254.21,1239.74,1241.7,0
1530568800,1241.73,1256.89,1238,1252.8,0
1530655200,1256.526,1259.8,1251.4,1257.6,0
1530828000,1257.05,1258.956,1252.98,1254.63,0
1531087200,1254.72,1265.9,1254.72,1257.6,0
1531173600,1257.39,1260.31,1247.519,1255.5,0
1531260000,1255.55,1256.876,1241.71,1241.9,0
1531346400,1241.67,1248.7,1241.49,1247.2,0
1531432800,1247.1,1248.1,1236.518,1241.27,0
1531692000,1241.35,1245.6,1238.45,1240.8,0
1531778400,1240.55,1245.01,1226.21,1227.6,0
1531864800,1226.7,1229.15,1221.25,1227.6,0
1531951200,1227.15,1229.49,1211.65,1222.7,0
1532037600,1222.7,1232.4,1215.82,1231.51,0
1532296800,1231.54,1235.11,1222.36,1224.4,0
1532383200,1224.145,1229.5,1218.3,1224.5,0
1532469600,1224.06,1234.182,1223.38,1231.4,0
1532556000,1231.706,1235.24,1222.4,1222.4,0
1532642400,1222.73,1227.4,1217.68,1223.78,0
1532901600,1222.78,1225.1,1219.14,1221.3,0
1532988000,1221.32,1228.584,1214.13,1223.7,0
1533074400,1223.57,1224.85,1215.8,1215.8,0
1533160800,1215.87,1221.268,1207.23,1207.5,0
1533247200,1207.35,1220.2,1204.588,1214.4,0
1533506400,1213.29,1217.89,1206.465,1207.3,0
1533592800,1207.188,1216.2,1207.188,1210.8,0
1533679200,1210.69,1215.86,1206.39,1213.8,0
1533765600,1213.91,1217.31,1210.932,1212.3,0
1533852000,1212.4,1217.2,1205.87,1210.23,0
1534111200,1211.22,1213.87,1191.8,1193.38,0
1534197600,1193.91,1198.8,1192.11,1194.2,0
